Timestamp,Вы из этого населенного пункта? (указываем название нас пункта),"Скажите, пожалуйста, какой у Вас возраст",Укажите пол,Пойдёте ли на президентские выборы?,Будете голосовать досрочно?,За кого планируете голосовать/проголосовали?,Ваш уровень образования?,"Сообщите, пожалуйста, совокупный месячный доход Вашей семьи в бел.руб.",Какими инструментами коммуникации Вы пользуетесь?,Код волонтёра ,Произвольный комментарий волонтера,тип нп,регион
8/6/2020 19:38:56,"Речицкий район, д. Унорица",31-40,Жен,Да,Нет,Тихановская,Высшее,выше 2000,"Радио, Viber, Telegram, Одноклассники, Вконтакте",91,,село,3
8/6/2020 19:41:39,Гродно,31-40,Муж,Да,Нет,Тихановская,Среднее специальное,До 500,"Радио, Телевидение, Бумажная пресса, Viber, Telegram, Одноклассники, Вконтакте, Youtube",79,,город,4
8/6/2020 19:44:54,Гродно,31-40,Муж,Да,Нет,Тихановская,Среднее специальное,1000 - 2000,"Viber, Telegram, Youtube",79,,город,4
8/6/2020 19:57:07,Гродно ,18-30,Муж,Да,Нет,Черечень,Высшее,500 - 1000,"Viber, Telegram, Youtube",79,,город,4
8/6/2020 19:57:56,Гродно,18-30,Муж,Да,Нет,Черечень,Среднее специальное,1000 - 2000,"Viber, Telegram, Youtube",79,,город,4
8/6/2020 20:00:36,Гродно,41-50,Муж,Да,Нет,Тихановская,Среднее специальное,500 - 1000,"Viber, Telegram, Youtube",79,,город,4
8/6/2020 20:08:09,Вттебск,41-50,Муж,Нет,Нет,Черечень,Среднее специальное,выше 2000,"Viber, Telegram, Одноклассники, Вконтакте, Youtube",115,Доброжелательно,город,2
8/6/2020 20:11:05,Гродно,41-50,Жен,Да,Нет,Тихановская,Среднее специальное,До 500,"Viber, Telegram, Youtube, Instagram",79,"Кандидат женщины - Цепкало, но ввиду объединения штабов Цепкало, Бабарико и Тихановской голос отдаёт последней.",город,4
8/6/2020 20:25:19,Могилев,18-30,Муж,Да,Нет,Против всех,Базовое \ Среднее,500 - 1000,"Viber, Telegram, Одноклассники, Вконтакте, Youtube",115,Доброжелательно,город,6
8/6/2020 20:30:41,Брест,51-60,Жен,Да,Нет,Затрудняюсь ответить,Высшее,500 - 1000,"Радио, Телевидение, Бумажная пресса, Viber, Telegram, Одноклассники, Вконтакте, Youtube",24,Скорее всего за Лу,город,1
8/6/2020 20:31:24,Гомель,31-40,Муж,Да,Нет,Против всех,Высшее,выше 2000,"Viber, Telegram, Одноклассники, Вконтакте, Youtube",105,,город,3
8/6/2020 20:34:57,Брест,51-60,Жен,Да,Затрудняюсь ответить,Затрудняюсь ответить,Среднее специальное,Не хочу отвечать на этот вопрос,,24,При вопросе о доходах включила режим турбо,город,1
8/6/2020 20:38:53,Минский район,51-60,Жен,Да,Нет,Затрудняюсь ответить,Базовое \ Среднее,500 - 1000,"Телевидение, Разговоры",56,"Женщина склоняется к Тихоновской, но до конца не уверена",село,5
8/6/2020 20:41:03,Минск,51-60,Жен,Нет,Нет,Тихановская,Среднее специальное,До 500,"Телевидение, Viber, Youtube",56,"Женщина инвалид, не выходит из дома, поэтому голосовать не может, поддерживает Тихоновскую",город,7
8/6/2020 20:43:08,Минск,старше 60,Жен,Нет,Нет,Затрудняюсь ответить,Высшее,500 - 1000,"Телевидение, Youtube, Интернет",56,"Инвалид, поэтому не голосует, склоняется а Тихоновский, собиралась голосовать за Бабарико",город,7
8/6/2020 20:44:09,Брест,31-40,Жен,Да,Нет,Затрудняюсь ответить,Базовое \ Среднее,До 500,"Радио, Телевидение, Viber, Telegram, Вконтакте, Youtube",24,Только не за Лу,город,1
8/6/2020 20:44:55,Минск,18-30,Муж,Да,Нет,Тихановская,Базовое \ Среднее,выше 2000,"Telegram, Вконтакте, Youtube",56,,город,7
8/6/2020 20:45:03,Полоцк,51-60,Жен,Да,Нет,Тихановская,Высшее,Не хочу отвечать на этот вопрос,"Телевидение, Viber, Одноклассники, Вконтакте",84,,город,2
8/6/2020 20:46:11,Полоцк,старше 60,Жен,Да,Нет,Против всех,Профессионально-техническое,Не хочу отвечать на этот вопрос,"Телевидение, Бумажная пресса, Viber, Одноклассники, wathsapp",84,,город,2
8/6/2020 20:46:13,Минск,51-60,Муж,Да,Нет,Тихановская,Среднее специальное,500 - 1000,Интернет,56,,город,7
8/6/2020 20:47:03,Полоцк,51-60,Муж,Нет,Нет,Не пойду,Профессионально-техническое,Не хочу отвечать на этот вопрос,"Радио, Телевидение, Бумажная пресса, Одноклассники, Youtube",84,,город,2
8/6/2020 20:47:51,Полоцк,старше 60,Жен,Да,Нет,Лукашенко,Среднее специальное,Не хочу отвечать на этот вопрос,"Телевидение, Бумажная пресса, Одноклассники",84,,город,2
8/6/2020 20:48:18,Могилёве,старше 60,Муж,Да,Нет,Тихановская,Высшее,До 500,"Viber, Telegram, Вконтакте, Youtube",115,,город,6
8/6/2020 20:48:24,"Минск, Фрунз. р-он",31-40,Жен,Да,Нет,Тихановская,Высшее,1000 - 2000,"Viber, Telegram, Youtube, ФБ, Инстаграм",56,,город,7
8/6/2020 20:48:35,Полоцк,старше 60,Жен,Да,Нет,Тихановская,Высшее,Не хочу отвечать на этот вопрос,"Телевидение, Бумажная пресса, Viber, Одноклассники, Вконтакте",84,,город,2
8/6/2020 20:49:49,"Минск, Фрунз. р-он",31-40,Муж,Да,Нет,Тихановская,Среднее специальное,1000 - 2000,"Телевидение, Бумажная пресса, Viber, Youtube, Интернет",56,,город,7
8/6/2020 20:51:06,"Минск, Фрунз. р-он",старше 60,Жен,Да,Нет,Тихановская,Базовое \ Среднее,500 - 1000,Бумажная пресса,56,,город,7
8/6/2020 20:52:33,"Минск, Фрунз. р-он",18-30,Муж,Да,Нет,Тихановская,Среднее специальное,1000 - 2000,"Радио, Телевидение, Бумажная пресса, Viber, Telegram, Вконтакте, Youtube",56,,город,7
8/6/2020 20:54:27,"Речицкий район, д. Озерщина",31-40,Муж,Да,Нет,Тихановская,Высшее,выше 2000,"Viber, Telegram, Вконтакте, Youtube, Facebook ",91,,село,3
8/6/2020 20:55:03,"Минск, Фрунз. р-он",старше 60,Муж,Да,Да,Лукашенко,Высшее,500 - 1000,"Телевидение, Интернет",56,,город,7
8/6/2020 20:55:40,"Речицкий район, д.Озерщина ",31-40,Жен,Да,Нет,Тихановская,Высшее,выше 2000,"Viber, Telegram, Одноклассники, Вконтакте, Facebook, Instagram ",91,,село,3
8/6/2020 20:56:21,"Минск, Фрунз. р-он",старше 60,Жен,Да,Нет,Лукашенко,Базовое \ Среднее,500 - 1000,"Телевидение, Бумажная пресса",56,,город,7
8/6/2020 20:56:39,Брест,41-50,Жен,Да,,Затрудняюсь ответить,Среднее специальное,Не хочу отвечать на этот вопрос,"Телевидение, Бумажная пресса, Viber, Telegram, Одноклассники, Вконтакте, Youtube",24,Хотела голосовать за Бабарико ,город,1
8/6/2020 20:58:05,"Минск, Фрунз. р-он",51-60,Муж,Да,Нет,Тихановская,Другое \ не хочу отвечать,Не хочу отвечать на этот вопрос,Разные источники,56,,город,7
8/6/2020 20:59:32,"Минск, Фрунз. р-он",18-30,Жен,Да,Нет,Тихановская,Высшее,До 500,"Telegram, Youtube",56,,город,7
8/6/2020 21:00:02,Брест,старше 60,Жен,Да,Нет,Затрудняюсь ответить,Высшее,500 - 1000,"Телевидение, Viber, Youtube",24,,город,1
8/6/2020 21:03:25,Витебск,18-30,Жен,Да,Нет,Тихановская,Высшее,1000 - 2000,"Радио, Телевидение, Viber, Вконтакте",44,,город,2
8/6/2020 21:04:10,Брест,51-60,Жен,Да,Нет,Затрудняюсь ответить,Высшее,До 500,"Телевидение, Viber, Youtube",24,,город,1
8/6/2020 21:06:13,Витебск,старше 60,Жен,Да,Нет,Тихановская,Базовое \ Среднее,До 500,Телевидение,44,,город,2
8/6/2020 21:07:18,Брест,41-50,Жен,Да,Нет,Тихановская,Высшее,1000 - 2000,"Телевидение, Viber, Telegram, Вконтакте, Youtube",24,,город,1
